"","YEAR","PSP","SITE","LAYER","C_STOCKS","UTMX","UTMY","STAND_AGE","BASAL_AREA","DOM_HEIGHT","SPECIES_RICHNESS","SHANNON_INDEX","GAP_FRACTION","CANOPY_COVER","ELEVATION","SLOPE","ASPECT","CONDITION","LAYER_NUM","CON_NUM"
"159","2023",14,1,"FH",5.947027784,542170.9654,2279320.449,29,26.79604568,25.05,6,1.1407264,13.955,86.045,2053.27002,1.983199954,244.3930054,"Managed","2","1"
"160","2023",36,3,"FH",6.425283126,542554,2278726,22,35.01181312,19.02,4,0.69632541,13.4675,86.5325,2001.900024,11.38759995,97.0707016,"Managed","2","1"
"161","2023",15,2,"FH",4.467077178,542421.8508,2279370.766,28,25.2813582,21.86,6,1.1313466,12.5325,87.4675,2041.73999,13.54930019,197.9680023,"Managed","2","1"
"162","2023",4,1,"FH",1.526974756,541295.3921,2279450.545,12,18.23004956,15.02,7,1.44675392,17.155,82.845,2062.929932,2.724600077,194.9839935,"Managed","2","1"
"163","2023",27,3,"L",1.323557047,541743,2280163,38,17.23982348,21.13,5,1.24685352,13.715,86.285,2089.610107,1.667999983,16.61179924,"Managed","1","1"
"164","2023",31,1,"FH",3.824509476,542296.5836,2279690.711,30,31.83673894,26.66,6,0.92606389,16.07,83.93,2052.419922,9.489700317,257.5589905,"Managed","2","1"
"165","2023",11,4,"L",3.184759509,542375.2128,2279562.33,28,28.43477109,24.28,7,1.33752645,13.0225,86.9775,2061.810059,0.981599987,145.4490051,"Managed","1","1"
"166","2023",9,2,"L",2.392005668,541929.2275,2279615.561,17,27.89636102,14.8,5,0.95266473,17.07,82.93,2055.469971,10.71549988,139.4109955,"Managed","1","1"
"167","2023",22,1,"FH",14.32103767,541294.9172,2278447.317,26,19.93922126,24.6,5,1.16838788,13.6825,86.3175,2016.310059,37.89820099,93.39379883,"Managed","2","1"
"168","2023",24,2,"L",2.274417135,543300.692,2278496.697,90,37.37503693,17.92,9,1.6061473,25.5375,74.4625,1952.810059,21.46859932,78.32769775,"Unmanaged","1","2"
"169","2023",7,1,"FH",5.791351613,542414.5745,2279821.951,30,31.57946214,27.78,7,1.31591813,12.0525,87.9475,2053.560059,4.227300167,3.143100023,"Managed","2","1"
"170","2023",15,1,"L",2.426911696,542423.0351,2279313.884,28,23.61960491,25.03,6,1.31994432,14.5025,85.4975,2030.400024,10.74380016,128.4089966,"Managed","1","1"
"171","2023",18,4,"L",2.565697472,542129.5111,2279062.262,24,31.76756893,19.38,6,1.05429215,13.1475,86.8525,2049.080078,6.019299984,183.4909973,"Managed","1","1"
"172","2023",31,2,"FH",3.238261686,542305.1667,2279730.697,30,28.91900833,23.92,7,1.38314759,13.5025,86.4975,2055.459961,5.178599834,248.2100067,"Managed","2","1"
"173","2023",14,3,"FH",4.540156817,542199.9902,2279297.169,29,28.55666489,24.13,3,0.83002824,13.2275,86.7725,2053.840088,1.633000016,182.0119934,"Managed","2","1"
"174","2023",37,4,"L",1.239509896,541591,2279214,19,28.81311702,15.59,7,1.18110242,12.7,87.3,2034.930054,6.442500114,73.57900238,"Managed","1","1"
"175","2023",32,1,"FH",5.650271111,542490,2279191,27,24.69434375,21.18,4,1.0793947,16.2625,86.9675,2026.51001,7.222300053,272.1419983,"Managed","2","1"
"176","2023",21,3,"L",1.392687242,543329.6984,2279419.875,25,17.5760328,21.73,6,1.33271031,15.1425,84.8575,2005.569946,11.02639961,290.1579895,"Managed","1","1"
"177","2023",29,1,"FH",3.17349954,542042,2280352,36,21.0106418,26.9,7,1.57408305,12.3925,87.6075,2039.839966,15.87119961,48.52640152,"Managed","2","1"
"178","2023",36,2,"FH",7.133862454,542520,2278796,22,29.5030304,18.95,4,0.7078881,16.1025,83.8975,2006.439941,12.63899994,69.80020142,"Managed","2","1"
"179","2023",5,3,"L",2.56816552,541958.0283,2279808.752,11,12.61618449,11.91,4,1.01250814,14.0125,85.9875,2060.629883,13.43239975,101.1750031,"Managed","1","1"
"180","2023",17,2,"L",2.100955331,541931.8137,2279117.439,24,33.5068528,24.92,8,1.53438615,11.8875,88.1125,2019.650024,11.77089977,287.605011,"Managed","1","1"
"181","2023",27,4,"FH",3.327600432,541668,2280161,38,30.61613595,28.84,7,1.56754555,16.4825,83.5175,2085.669922,1.716300011,217.7850037,"Managed","2","1"
"182","2023",26,4,"L",0.804175884,541370,2280241,40,30.6397568,24.94,11,2.09523786,14.0775,85.9225,2083.51001,5.567299843,3.02940011,"Managed","1","1"
"183","2023",6,2,"L",1.973114116,542171.788,2279869.487,35,24.09672251,24.37,5,1.14523845,20.8375,79.1625,2055.459961,3.346800089,189.7100067,"Managed","1","1"
"184","2023",2,1,"L",4.463628824,542296.9318,2280451.263,32,22.86163678,27.28,9,1.95493033,18.45,81.55,2016.709961,14.53429985,251.1900024,"Managed","1","1"
"185","2023",40,3,"L",1.677697468,541477.9141,2279519.609,15,31.63326584,13.7,4,0.41571851,16.6325,83.3675,2070.790039,8.039099693,190.345993,"Managed","1","1"
"186","2023",41,1,"FH",2.004134045,541926,2278717,90,33.0911926,23.16,8,1.70702168,20.35,79.65,2039.609985,8.347700119,113.4469986,"Unmanaged","2","2"
"187","2023",21,4,"FH",3.855554825,543250.9979,2279432.401,25,20.97156431,20,10,1.82920766,16.0325,83.9675,1983.27002,28.09420013,258.4500122,"Managed","2","1"
"188","2023",13,3,"FH",7.807052834,541957.6316,2279295.351,29,29.86994879,25.32,8,1.29310134,18.835,81.165,2025.099976,14.27799988,284.5400085,"Managed","2","1"
"189","2023",34,2,"L",2.611961572,542387,2279009,25,0.592857804,7.722222222,5,1.52295507,12.5,87.5,2011.599976,16.61149979,134.3099976,"Managed","1","1"
"190","2023",33,1,"FH",7.1975122,542086.5368,2279206.138,26,23.88526584,23.08,7,1.13280758,13.265,86.735,2054.209961,2.330800056,329.4660034,"Managed","2","1"
"191","2023",15,2,"L",2.060603294,542421.8508,2279370.766,28,25.2813582,21.86,6,1.1313466,12.5325,87.4675,2041.73999,13.54930019,197.9680023,"Managed","1","1"
"192","2023",13,3,"L",2.263791008,541957.6316,2279295.351,29,29.86994879,25.32,8,1.29310134,18.835,81.165,2025.099976,14.27799988,284.5400085,"Managed","1","1"
"193","2023",5,4,"L",1.645466312,541881.534,2279815.093,11,14.95301892,9.77,5,0.99508979,13.9825,86.0175,2077.919922,6.505000114,103.0930023,"Managed","1","1"
"194","2023",4,3,"L",0.977103227,541334.346,2279424.938,12,22.67405228,10.7,7,1.20184175,16.9,83.1,2061.909912,1.826699972,153.3959961,"Managed","1","1"
"195","2023",5,2,"L",2.649185348,541923.85,2279870.13,11,12.83676357,10.87,4,0.89995142,13.1375,86.8625,2070.97998,17.68090057,145.503006,"Managed","1","1"
"196","2023",14,2,"FH",5.759278702,542176.3857,2279361.521,29,28.49685682,27.59,5,1.21726968,14.6625,85.3375,2052.560059,8.315299988,305.0490112,"Managed","2","1"
"197","2023",38,4,"L",1.498388613,541200,2279243,18,21.1801268,16.55,2,0.14250587,18.265,81.735,2057.469971,4.117300034,208.3029938,"Managed","1","1"
"198","2023",8,4,"L",2.184505717,542631.1271,2279807.222,25,29.78754089,22.76,8,1.88758247,12.1475,87.8525,2063.320068,3.601099968,318.144989,"Managed","1","1"
"199","2023",3,2,"L",1.296694979,543302.8827,2280494.972,27,29.2675484,23.96,6,1.07408786,16.07,83.93,2064.02002,0.958899975,263.3829956,"Managed","1","1"
"200","2023",32,2,"FH",3.726452482,542491,2279236,27,19.69974943,19.84,5,1.28471874,17.1,82.9,2027.810059,8.164600372,248.6549988,"Managed","2","1"
"201","2023",39,3,"L",4.402214347,542014,2279672,17,23.20229145,16.15,4,1.192598,16.82,83.18,2049.370117,16.3239994,129.5339966,"Managed","1","1"
"202","2023",7,3,"FH",6.110250324,542450.4659,2279802.563,90,13.22478953,16.24,8,1.82556351,18.7075,81.2925,2054.620117,4.390399933,314.2139893,"Unmanaged","2","2"
"203","2023",33,3,"L",2.98128507,542124.5322,2279179.007,26,32.97058293,21.51,7,1.23616234,15.9875,84.0125,2055.199951,1.824499965,67.7990036,"Managed","1","1"
"204","2023",19,2,"FH",5.180868851,542437.1507,2279127.771,27,28.40439582,26.78,6,1.40885357,15.6825,84.3175,2013.689941,16.40559959,272.6659851,"Managed","2","1"
"205","2023",41,2,"FH",3.504073252,541933,2278762,90,25.37236621,21.64,9,1.49216301,18.73,81.27,2038.579956,15.40030003,89.4489975,"Unmanaged","2","2"
"206","2023",19,3,"L",3.371087452,542460.1606,2279051.688,25,30.64024767,19.83,7,1.17758972,13.625,86.375,2015.449951,12.1967001,244.6900024,"Managed","1","1"
"207","2023",5,4,"FH",3.339375782,541881.534,2279815.093,11,14.95301892,9.77,5,0.99508979,13.9825,86.0175,2077.919922,6.505000114,103.0930023,"Managed","2","1"
"208","2023",1,2,"L",1.002594067,541295.6542,2280497.82,39,26.2263689,23.77,11,2.08521538,16.52,83.48,2085,5.104199886,151.6560059,"Managed","1","1"
"209","2023",39,4,"FH",3.80652729,541939,2279680,17,26.40031496,15.52,5,1.20443922,16.4875,83.5125,2062.689941,10.66670036,117.1460037,"Managed","2","1"
"210","2023",7,2,"L",2.531560405,542404.9741,2279869.405,30,21.37741882,22.03,6,1.67375428,11.845,88.155,2050.5,4.041699886,29.13339996,"Managed","1","1"
"211","2023",14,2,"L",2.309013156,542176.3857,2279361.521,29,28.49685682,27.59,5,1.21726968,14.6625,85.3375,2052.560059,8.315299988,305.0490112,"Managed","1","1"
"212","2023",34,2,"FH",6.107438228,542387,2279009,25,0.592857804,7.72,5,1.52295507,12.5,87.5,2011.599976,16.61149979,134.3099976,"Managed","2","1"
"213","2023",18,2,"L",3.260866428,542179.9855,2279129.122,26,33.38205303,20.08,4,0.99935161,18.8125,81.1875,2049.590088,7.097300053,105.5599976,"Managed","1","1"
"214","2023",8,3,"L",1.661613273,542706.9866,2279804.867,25,32.78605363,23.1,5,0.96906756,11.7825,88.2175,2065.580078,1.171599984,161.4140015,"Managed","1","1"
"215","2023",32,3,"L",2.326492077,542529,2279168,27,18.99754457,20.68,6,1.3337991,20.6975,79.3025,2029.48999,5.213600159,237.7389984,"Managed","1","1"
"216","2023",35,2,"L",2.3325686,542082.9384,2279060.597,24,24.04722279,19.04,7,1.32462548,16.0225,83.9775,2045.209961,8.472900391,231.8220062,"Managed","1","1"
"217","2023",5,1,"FH",3.862856944,541927.22,2279830.47,11,18.1317452,12.14,4,0.93076308,12.35,87.65,2068.51001,13.89039993,79.11380005,"Managed","2","1"
"218","2023",10,2,"FH",6.836538749,542172.21,2279616.053,29,33.98141,25.07,7,1.3853222,14.29,85.71,2038.369995,16.79439926,288.8739929,"Managed","2","1"
"219","2023",18,2,"FH",8.225544813,542179.9855,2279129.122,26,33.38205303,20.08,4,0.99935161,18.8125,81.1875,2049.590088,7.097300053,105.5599976,"Managed","2","1"
"220","2023",37,1,"L",1.545177817,541634,2279229,19,30.78511437,17.59,5,1.01383155,12.965,87.035,2028.180054,9.637999535,59.09130096,"Managed","1","1"
"221","2023",26,2,"FH",1.589468033,541416,2280298,40,27.86789033,27.67,9,2.0015593,15.8,84.2,2078.610107,11.91569996,336.3590088,"Managed","2","1"
"222","2023",19,3,"FH",4.667127646,542460.1606,2279051.688,25,30.64024767,19.83,7,1.17758972,13.625,86.375,2015.449951,12.1967001,244.6900024,"Managed","2","1"
"223","2023",21,4,"L",1.158544873,543250.9979,2279432.401,25,20.97156431,20,10,1.82920766,16.0325,83.9675,1983.27002,28.09420013,258.4500122,"Managed","1","1"
"224","2023",2,4,"L",1.844664681,542258.4255,2280433.57,35,31.59456535,25.69,9,1.80849172,20.875,79.125,2016.150024,10.63549995,290.0299988,"Managed","1","1"
"225","2023",6,3,"L",2.273092176,542213.9402,2279804.407,30,29.86906522,24.41,7,1.57761133,13.145,86.855,2053.27002,11.64710045,220.4799957,"Managed","1","1"
"226","2023",8,4,"FH",5.013772802,542631.1271,2279807.222,25,29.78754089,22.76,8,1.88758247,12.1475,87.8525,2063.320068,3.601099968,318.144989,"Managed","2","1"
"227","2023",9,1,"FH",2.126203522,541919.7485,2279572.265,10,10.89944155,9.48,4,1.08167293,14.525,85.475,2048.959961,14.66790009,142.8739929,"Managed","2","1"
"228","2023",12,4,"L",2.522477668,542625.9192,2279557.868,25,32.17909793,19.99,6,0.90237193,16.455,83.545,2067.310059,4.919300079,207.503006,"Managed","1","1"
"229","2023",23,2,"L",1.757718473,542304.4293,2278490.088,90,29.58408349,20.65,11,1.69050534,11.7,88.3,1991.560059,6.904099941,170.2140045,"Unmanaged","1","2"
"230","2023",24,3,"FH",1.453555247,543292.8958,2278407.587,28,24.73222744,16.05,11,1.72915901,18.2425,81.7575,1941.420044,25.11709976,126.3040009,"Managed","2","1"
"231","2023",35,1,"FH",7.94110362,542080.0246,2279017.096,24,26.96372603,16.4,7,1.43711157,19.9625,80.0375,2041.349976,9.18200016,243.1869965,"Managed","2","1"
"232","2023",23,3,"L",1.934444021,542333.1686,2278414.794,90,38.3168864,24.61,9,1.80060003,13.985,86.015,1984.349976,4.73029995,133.2660065,"Unmanaged","1","2"
"233","2023",38,4,"FH",3.802930894,541200,2279243,18,21.1801268,16.55,2,0.14250587,18.265,81.735,2057.469971,4.117300034,208.3029938,"Managed","2","1"
"234","2023",40,4,"L",2.056035551,541399.7451,2279528.64,15,34.51259441,16.36,3,0.11282728,14.55,85.45,2069.389893,6.970099926,196.2709961,"Managed","1","1"
"235","2023",16,3,"L",2.079845291,542706.7942,2279302.09,14,31.6109998,16.66,6,0.73434134,11.3725,88.6275,2012.72998,28.10370064,342.446991,"Managed","1","1"
"236","2023",3,3,"FH",6.98414059,543332.7603,2280423.223,27,30.63107815,24.66,6,1.45786959,16.2475,83.7525,2065.100098,3.419699907,287.1319885,"Managed","2","1"
"237","2023",17,1,"L",1.950987405,541924.1212,2279067.951,24,26.00656737,22.51,8,1.4208576,10.85,89.15,2011.23999,13.14550018,233.6640015,"Managed","1","1"
"238","2023",32,4,"FH",2.776117749,542451,2279168,27,10.94939288,22.11,4,1.10234527,16.135,83.865,2018.390015,11.79269981,248.6380005,"Managed","2","1"
"239","2023",32,4,"L",2.140861607,542451,2279168,27,10.94939288,22.11,4,1.10234527,16.135,83.865,2018.390015,11.79269981,248.6380005,"Managed","1","1"
"240","2023",25,1,"FH",3.396603243,541745,2278549,41,14.05954321,15.82,5,1.47876716,17.0125,82.9875,2039.72998,21.96769905,273.8630066,"Managed","2","1"
"241","2023",39,2,"FH",4.704764684,541983,2279747,17,14.46850679,13.62,5,1.30574857,18.9075,81.0925,2063.149902,11.10359955,85.41929626,"Managed","2","1"
"242","2023",22,4,"FH",6.239291704,541256.9193,2278432.505,26,23.73781519,14.52,7,1.64831718,21.68,78.32,2026.77002,18.3743,218.8939972,"Managed","2","1"
"243","2023",30,4,"L",2.539558234,542094,2279894,35,19.82824057,24.94,5,1.40881311,23.225,76.775,2059.840088,5.53550005,72.31359863,"Managed","1","1"
"244","2023",11,1,"FH",3.83546081,542424.9741,2279580.051,28,22.79111195,24,7,1.52855531,13.86,86.14,2063.469971,1.121199965,253.8480072,"Managed","2","1"
"245","2023",19,4,"FH",4.371409973,542377.0004,2279055.464,25,37.20639231,21.59,10,1.51575427,13,87,2017.650024,9.107000351,131.6909943,"Managed","2","1"
"246","2023",17,3,"FH",5.632156258,541951.1904,2279034.927,24,28.87212006,20.73,8,1.74475039,13.1775,86.8225,2015.589966,27.5855999,204.7369995,"Managed","2","1"
"247","2023",3,3,"L",2.334393248,543332.7603,2280423.223,27,30.63107815,24.66,6,1.45786959,16.2475,83.7525,2065.100098,3.419699907,287.1319885,"Managed","1","1"
"248","2023",33,4,"L",2.332381632,542046.7831,2279186.008,26,30.27802204,21.11,10,1.57651972,17.295,82.705,2050.570068,7.463799953,264.2349854,"Managed","1","1"
"249","2023",32,1,"L",2.168387803,542490,2279191,27,24.69434375,21.18,4,1.0793947,16.2625,86.9675,2026.51001,7.222300053,272.1419983,"Managed","1","1"
"250","2023",1,3,"L",1.145561184,541334.7038,2280421.221,40,31.55301779,25.55,11,2.00239117,13.5975,86.4025,2079.23999,4.691500187,124.3570023,"Managed","1","1"
"251","2023",15,4,"L",2.784407414,542380.7608,2279301.936,28,23.13040788,21.33,4,0.99765134,13.0175,86.9825,2039.449951,10.0642004,96.49639893,"Managed","1","1"
"252","2023",33,4,"FH",6.443261141,542046.7831,2279186.008,26,30.27802204,21.11,10,1.57651972,17.295,82.705,2050.570068,7.463799953,264.2349854,"Managed","2","1"
"253","2023",17,4,"L",2.474535133,541875.6091,2279049.902,90,46.09509675,25.57,6,1.61922625,14.395,85.605,2026.819946,23.27280045,43.98920059,"Unmanaged","1","2"
"254","2023",4,2,"FH",1.637232312,541301.2313,2279491.618,12,16.42846791,14.35,8,1.84048233,19.8,80.2,2065.310059,2.971899986,185.6950073,"Managed","2","1"
"255","2023",39,3,"FH",6.103638003,542014,2279672,17,23.20229145,16.15,4,1.192598,16.82,83.18,2049.370117,16.3239994,129.5339966,"Managed","2","1"
"256","2023",11,2,"FH",5.984763896,542434.0504,2279617.149,28,31.91942566,24.61,4,0.90949305,13.9625,86.0375,2063.540039,1.437999964,295.8919983,"Managed","2","1"
"257","2023",21,2,"FH",6.501691719,543298.5617,2279494.387,25,22.74035952,21.78,5,1.13803857,17.79,82.21,1989.420044,15.71539974,300.7630005,"Managed","2","1"
"258","2023",40,1,"L",0.662031247,541437.3336,2279544.103,15,24.43617945,14.89,5,0.46615636,15.7475,84.2525,2072.610107,6.476200104,196.197998,"Managed","1","1"
"259","2023",12,3,"FH",7.410636884,542706.5997,2279544.79,25,32.27314936,19.59,3,0.71173661,13.21,86.79,2063.090088,10.94299984,125.6790009,"Managed","2","1"
"260","2023",2,1,"FH",7.758801206,542296.9318,2280451.263,32,22.86163678,27.28,9,1.95493033,18.45,81.55,2016.709961,14.53429985,251.1900024,"Managed","2","1"
